Date,Open,High,Low,Close,Adj Close,Volume
2016-12-28,90.680000,91.110001,90.260002,90.300003,86.108124,6745900
2016-12-29,90.099998,90.599998,90.029999,90.349998,86.155800,6677900
2016-12-30,90.029999,90.699997,90.010002,90.260002,86.069984,9117800
2017-01-03,90.940002,91.339996,90.150002,90.889999,86.670731,10360600
2017-01-04,91.120003,91.150002,89.750000,89.889999,85.717155,9434200
2017-01-05,90.190002,90.300003,88.440002,88.550003,84.439362,14443200
2017-01-06,88.790001,88.980003,87.820000,88.500000,84.391678,16518100
2017-01-09,88.220001,88.220001,86.550003,87.040001,82.999451,13688100
2017-01-10,87.169998,87.309998,85.910004,85.930000,81.940979,13283100
2017-01-11,85.900002,86.949997,85.860001,86.809998,82.780128,11183700
2017-01-12,87.269997,87.379997,86.070000,86.339996,82.331947,10407000
2017-01-13,86.269997,86.680000,86.169998,86.349998,82.341484,8415600
2017-01-17,86.580002,87.389999,86.250000,87.360001,83.304596,13198300
2017-01-18,87.059998,87.410004,86.050003,86.279999,82.274727,11831700
2017-01-19,85.970001,86.099998,84.589996,84.730003,80.796700,16382900
2017-01-20,85.440002,85.959999,85.050003,85.889999,81.902840,18739700
2017-01-23,85.680000,85.879997,84.750000,84.970001,81.025551,11433900
2017-01-24,84.980003,85.470001,84.830002,85.089996,81.139969,11858100
2017-01-25,85.339996,85.879997,85.250000,85.339996,81.378365,9578500
2017-01-26,85.690002,85.830002,85.120003,85.599998,81.626305,8779400
2017-01-27,85.300003,85.750000,85.040001,85.510002,81.540489,10947900
2017-01-30,85.419998,85.449997,84.180000,84.860001,80.920662,12789200
2017-01-31,85.040001,85.070000,83.129997,83.889999,79.995682,19128100
2017-02-01,84.000000,84.160004,82.540001,82.940002,79.089783,15111800
2017-02-02,83.209999,83.529999,82.550003,83.449997,79.576103,12200100
2017-02-03,83.699997,83.720001,82.900002,83.540001,79.661919,12746300
2017-02-06,83.550003,83.650002,82.930000,83.309998,79.442604,9938200
2017-02-07,83.230003,83.620003,82.449997,82.769997,78.927681,11705200
2017-02-08,81.989998,82.120003,81.169998,81.480003,78.408043,14006300
2017-02-09,81.480003,82.050003,81.480003,81.839996,78.754463,9603000
2017-02-10,82.260002,82.769997,82.129997,82.519997,79.408821,8739800
2017-02-13,82.769997,83.180000,82.349998,83.000000,79.870728,9071600
2017-02-14,82.910004,83.099998,82.059998,82.820000,79.697517,11361000
2017-02-15,82.639999,83.180000,82.459999,83.160004,80.024696,11768500
2017-02-16,83.120003,83.419998,82.169998,82.300003,79.197121,10615000
2017-02-17,82.089996,82.190002,81.440002,81.760002,78.677490,15646000
2017-02-21,82.120003,82.150002,81.300003,81.889999,78.802574,16419600
2017-02-22,81.650002,81.699997,80.870003,80.930000,77.878769,12917400
2017-02-23,81.419998,82.220001,81.029999,81.779999,78.696724,13847000
2017-02-24,81.599998,81.800003,80.760002,81.080002,78.023125,11338700
2017-02-27,81.129997,81.709999,80.809998,81.540001,78.465782,13465900
2017-02-28,81.529999,81.989998,81.050003,81.320000,78.254066,16834200
2017-03-01,81.699997,83.330002,81.699997,83.019997,79.889977,17482100
2017-03-02,82.800003,84.250000,82.790001,83.300003,80.159431,14170300
2017-03-03,83.300003,83.599998,82.260002,82.459999,79.351089,12190400
2017-03-06,82.440002,82.900002,82.330002,82.830002,79.707146,9617200
2017-03-07,83.110001,83.290001,82.139999,82.519997,79.408821,12711500
2017-03-08,82.349998,82.379997,81.010002,81.029999,77.975006,16817700
2017-03-09,80.639999,81.720001,80.309998,81.669998,78.590874,14721800
2017-03-10,82.440002,82.470001,81.160004,81.610001,78.533142,11355200
2017-03-13,81.500000,81.940002,81.050003,81.419998,78.350296,9571400
2017-03-14,81.000000,81.230003,80.440002,80.989998,77.936508,11335700
2017-03-15,81.349998,82.059998,81.050003,82.000000,78.908432,11970300
2017-03-16,82.029999,82.199997,81.669998,82.070000,78.975792,9923800
2017-03-17,82.029999,82.260002,81.820000,82.000000,78.908432,18834100
2017-03-20,81.720001,82.040001,81.440002,82.000000,78.908432,7700300
2017-03-21,82.160004,82.349998,81.599998,81.830002,78.744843,13387700
2017-03-22,81.959999,82.089996,81.430000,81.760002,78.677490,11168400
2017-03-23,81.629997,82.220001,81.459999,81.860001,78.773712,8928000
2017-03-24,82.029999,82.029999,81.150002,81.230003,78.167465,9128500
2017-03-27,80.820000,81.430000,80.790001,81.250000,78.186707,8481200
2017-03-28,81.320000,82.019997,80.959999,81.839996,78.754463,11028600
2017-03-29,81.690002,82.279999,81.550003,82.019997,78.927681,8495500
2017-03-30,82.029999,83.870003,81.940002,83.699997,80.544334,44704900
2017-03-31,83.260002,83.309998,81.860001,82.010002,78.918053,21750400
2017-04-03,82.019997,82.309998,81.349998,82.070000,78.975792,11438700
2017-04-04,82.099998,82.419998,81.330002,82.370003,79.264481,9270900
2017-04-05,82.849998,83.550003,82.470001,82.529999,79.418457,13809100
2017-04-06,82.750000,83.209999,82.459999,83.010002,79.880356,9554900
2017-04-07,83.239998,83.360001,82.680000,82.760002,79.639778,8909600
2017-04-10,83.120003,83.470001,82.919998,83.129997,79.995827,8885300
2017-04-11,83.080002,83.169998,82.419998,82.839996,79.716759,8576500
2017-04-12,82.860001,83.349998,82.699997,82.970001,79.841858,9516100
2017-04-13,82.720001,82.730003,81.570000,81.690002,78.610123,8667900
2017-04-17,81.849998,81.970001,81.440002,81.580002,78.504272,9577200
2017-04-18,81.320000,81.820000,81.029999,81.050003,77.994255,8821400
2017-04-19,81.169998,81.510002,80.300003,80.489998,77.455360,10764400
2017-04-20,80.949997,81.739998,80.699997,81.010002,77.955750,11649100
2017-04-21,80.930000,81.000000,80.470001,80.690002,77.647820,9816700
2017-04-24,81.279999,81.400002,80.809998,81.110001,78.051987,8729700
2017-04-25,81.430000,81.930000,81.279999,81.730003,78.648621,10733800
2017-04-26,81.519997,82.330002,81.389999,81.400002,78.331047,9445900
2017-04-27,81.070000,81.300003,80.940002,81.260002,78.196335,12385300
2017-04-28,82.459999,82.489998,81.559998,81.650002,78.571632,11827400
2017-05-01,81.510002,82.209999,81.480003,82.059998,78.966171,8664100
2017-05-02,82.139999,82.589996,81.900002,82.050003,78.956551,9102900
2017-05-03,81.970001,83.070000,81.910004,82.699997,79.582031,10289000
2017-05-04,82.290001,82.360001,81.400002,81.639999,78.562004,16164500
2017-05-05,81.629997,82.239998,81.610001,82.019997,78.927681,10213000
2017-05-08,82.000000,82.940002,82.000000,82.889999,79.764870,8097100
2017-05-09,82.959999,83.000000,82.160004,82.309998,79.206734,8647100
2017-05-10,82.120003,82.370003,81.650002,81.910004,79.566162,9520300
2017-05-11,82.589996,82.709999,82.099998,82.610001,80.246124,10047300
2017-05-12,82.389999,82.709999,82.250000,82.550003,80.187843,7480200
2017-05-15,83.000000,83.180000,82.650002,82.800003,80.430695,10881500
2017-05-16,82.900002,83.230003,82.449997,82.550003,80.187843,9574200
2017-05-17,82.550003,83.040001,81.959999,81.989998,79.643867,11151100
2017-05-18,81.769997,82.150002,81.419998,81.750000,79.410736,9905800
2017-05-19,82.000000,82.089996,81.690002,81.930000,79.585587,13028500
2017-05-22,82.110001,82.330002,81.930000,82.290001,79.935280,9218700
2017-05-23,82.320000,82.889999,82.239998,82.580002,80.216980,6857200
2017-05-24,82.419998,82.540001,82.010002,82.290001,79.935280,8136000
2017-05-25,82.330002,82.709999,81.519997,81.750000,79.410736,12370900
2017-05-26,81.610001,81.800003,80.830002,81.550003,79.216454,8227100
2017-05-30,81.279999,81.339996,81.040001,81.099998,78.779335,8973600
2017-05-31,80.940002,80.949997,80.470001,80.500000,78.196510,13572300
2017-06-01,80.370003,80.900002,80.190002,80.699997,78.390778,9884100
2017-06-02,80.589996,80.680000,79.260002,79.500000,77.225113,21687300
2017-06-05,79.440002,80.389999,79.400002,80.120003,77.827377,11527100
2017-06-06,80.300003,81.320000,80.220001,81.209999,78.886185,12208600
2017-06-07,81.050003,81.400002,80.339996,80.910004,78.594780,13096500
2017-06-08,80.910004,81.080002,80.489998,80.620003,78.313072,11452900
2017-06-09,81.150002,82.139999,80.690002,82.129997,79.779861,13553900
2017-06-12,82.129997,83.690002,82.129997,82.930000,80.556969,18172900
2017-06-13,82.849998,83.269997,82.570000,82.959999,80.586113,12175500
2017-06-14,82.809998,82.820000,81.559998,82.070000,79.721573,13714000
2017-06-15,81.779999,82.400002,81.580002,82.260002,79.906143,11862600
2017-06-16,82.610001,83.540001,82.199997,83.489998,81.100945,39726100
2017-06-19,83.489998,83.489998,82.550003,82.760002,80.391838,10445700
2017-06-20,82.070000,82.470001,81.410004,82.309998,79.954712,13232600
2017-06-21,82.040001,82.629997,81.139999,81.440002,79.109612,11422300
2017-06-22,81.449997,81.580002,80.900002,81.080002,78.759911,8139900
2017-06-23,80.849998,81.690002,80.760002,81.610001,79.274742,10611200
2017-06-26,81.570000,81.750000,80.910004,81.239998,78.915329,7718700
2017-06-27,81.449997,81.730003,81.110001,81.110001,78.789047,9221600
2017-06-28,81.410004,81.760002,81.190002,81.529999,79.197029,9189700
2017-06-29,81.370003,81.839996,80.410004,80.699997,78.390778,20525100
2017-06-30,81.080002,81.239998,80.699997,80.730003,78.419922,14000600
2017-07-03,80.790001,82.489998,80.720001,82.099998,79.750717,8422300
2017-07-05,81.680000,81.680000,80.519997,80.849998,78.536484,9830800
2017-07-06,80.860001,81.080002,80.089996,80.120003,77.827377,9822400
2017-07-07,80.199997,80.599998,79.809998,80.220001,77.924515,10777800
2017-07-10,80.000000,80.410004,79.959999,80.160004,77.866234,6338300
2017-07-11,80.330002,80.750000,80.040001,80.599998,78.293640,9681100
2017-07-12,81.190002,81.519997,80.750000,80.959999,78.643349,7974000
2017-07-13,80.970001,81.089996,80.730003,80.970001,78.653061,5582300
2017-07-14,81.000000,81.410004,80.769997,81.279999,78.954185,7497200
2017-07-17,81.000000,81.430000,80.830002,80.860001,78.546211,7914700
2017-07-18,81.019997,81.080002,80.410004,80.599998,78.293640,8046100
2017-07-19,80.440002,80.870003,80.269997,80.849998,78.536484,9393200
2017-07-20,80.970001,81.489998,80.750000,80.860001,78.546211,9681000
2017-07-21,80.650002,80.839996,80.000000,80.120003,77.827377,12268600
2017-07-24,80.059998,80.220001,79.760002,79.870003,77.584534,9403000
2017-07-25,80.769997,81.050003,80.269997,80.269997,77.973083,11465300
2017-07-26,80.580002,80.900002,80.199997,80.370003,78.070229,10465100
2017-07-27,80.239998,80.879997,79.900002,80.830002,78.517059,11149700
2017-07-28,79.650002,79.919998,78.269997,79.599998,77.322250,22800800
2017-07-31,79.830002,80.389999,79.599998,80.040001,77.749664,12820200
2017-08-01,80.160004,80.540001,79.970001,80.169998,77.875946,10421200
2017-08-02,79.900002,80.639999,79.800003,80.599998,78.293640,10410100
2017-08-03,80.339996,80.820000,80.300003,80.489998,78.186790,10136700
2017-08-04,80.440002,80.559998,80.050003,80.209999,77.914803,8292200
2017-08-07,80.169998,80.169998,79.860001,80.160004,77.866234,7893800
2017-08-08,80.019997,80.220001,79.830002,79.959999,77.671959,9028400
2017-08-09,80.250000,80.349998,79.779999,80.209999,77.914803,8087100
2017-08-10,79.760002,79.779999,78.910004,78.970001,77.453827,12580300
2017-08-11,79.209999,79.250000,78.199997,78.209999,76.708420,10192400
2017-08-14,78.620003,78.790001,78.120003,78.230003,76.728043,8738000
2017-08-15,78.120003,78.250000,77.680000,78.040001,76.541679,10350900
2017-08-16,78.040001,78.169998,77.309998,77.470001,75.982628,9117100
2017-08-17,77.260002,77.279999,76.209999,76.260002,74.795853,13400400
2017-08-18,76.180000,77.110001,76.050003,76.639999,75.168564,14324300
2017-08-21,76.470001,76.620003,76.080002,76.379997,74.913551,10084900
2017-08-22,76.550003,77.330002,76.529999,76.739998,75.266640,9503600
2017-08-23,76.699997,77.010002,76.470001,76.610001,75.139137,7054300
2017-08-24,76.500000,76.650002,76.199997,76.330002,74.864510,8678300
2017-08-25,76.559998,77.129997,76.430000,76.720001,75.247032,6844900
2017-08-28,76.900002,76.940002,76.260002,76.470001,75.001823,8229700
2017-08-29,76.209999,76.489998,76.080002,76.449997,74.982208,7060400
2017-08-30,76.239998,76.449997,76.059998,76.099998,74.638931,8218000
2017-08-31,76.269997,76.489998,76.050003,76.330002,74.864510,15641700
2017-09-01,76.370003,76.849998,76.320000,76.570000,75.099907,7361100
2017-09-05,76.639999,77.360001,76.610001,77.180000,75.698196,12784800
2017-09-06,77.889999,79.220001,77.580002,78.779999,77.267479,18574400
2017-09-07,79.019997,79.330002,78.610001,79.029999,77.512672,9836400
2017-09-08,79.010002,79.040001,78.629997,78.820000,77.306709,8436000
2017-09-11,79.410004,79.419998,78.900002,79.250000,77.728455,12955800
2017-09-12,79.400002,79.690002,79.239998,79.500000,77.973648,7644400
2017-09-13,79.500000,79.769997,79.379997,79.769997,78.238464,8369700
2017-09-14,79.849998,80.230003,79.769997,80.089996,78.552322,9072600
2017-09-15,80.120003,80.209999,79.550003,80.070000,78.532707,16043700
2017-09-18,79.790001,80.139999,79.699997,80.089996,78.552322,8594400
2017-09-19,80.059998,80.389999,79.989998,80.220001,78.679832,9277100
2017-09-20,80.279999,80.660004,80.260002,80.550003,79.003494,10606900
2017-09-21,80.489998,80.529999,79.760002,79.889999,78.356163,11984200
2017-09-22,79.720001,80.300003,79.669998,79.919998,78.385582,10205800
2017-09-25,80.029999,81.000000,79.980003,80.980003,79.425240,10496600
2017-09-26,80.709999,81.000000,80.559998,80.889999,79.336967,8755100
2017-09-27,80.889999,81.449997,80.790001,81.430000,79.866600,9724500
2017-09-28,81.629997,82.449997,81.559998,82.190002,80.612007,15581700
2017-09-29,81.940002,82.059998,81.580002,81.980003,80.406036,9944000
2017-10-02,81.300003,81.820000,81.250000,81.629997,80.062752,6777900
2017-10-03,81.410004,81.970001,81.300003,81.760002,80.190262,6082000
2017-10-04,81.800003,81.870003,81.449997,81.790001,80.219688,6357100
2017-10-05,81.720001,82.239998,81.589996,82.019997,80.445259,7375900
2017-10-06,81.769997,81.889999,81.360001,81.709999,80.141220,6070600
2017-10-09,81.839996,82.180000,81.760002,82.029999,80.455070,7489900
2017-10-10,82.339996,82.739998,82.089996,82.260002,80.680664,7218500
2017-10-11,82.160004,82.739998,82.139999,82.599998,81.014130,7023700
2017-10-12,82.309998,82.500000,82.169998,82.430000,80.847397,6647500
2017-10-13,82.730003,83.080002,82.360001,82.410004,80.827789,7180000
2017-10-16,82.699997,82.949997,82.540001,82.809998,81.220100,5734000
2017-10-17,82.629997,82.970001,82.540001,82.959999,81.367226,6444100
2017-10-18,82.959999,83.389999,82.540001,82.760002,81.171066,6367100
2017-10-19,82.349998,83.050003,82.330002,82.739998,81.151443,7945500
2017-10-20,82.849998,83.129997,82.620003,83.110001,81.514343,9574100
2017-10-23,83.150002,83.760002,83.040001,83.239998,81.641846,9829900
2017-10-24,83.550003,83.809998,83.309998,83.470001,81.867432,7551200
2017-10-25,83.449997,83.730003,82.949997,83.169998,81.573189,9153300
2017-10-26,83.370003,83.650002,83.110001,83.470001,81.867432,9154500
2017-10-27,83.000000,84.239998,82.010002,83.709999,82.102821,14866200
2017-10-30,83.709999,83.949997,83.410004,83.540001,81.936081,7811100
2017-10-31,83.650002,83.680000,83.169998,83.349998,81.749733,9754200
2017-11-01,83.389999,83.940002,83.260002,83.870003,82.259758,9430000
2017-11-02,83.599998,83.709999,82.910004,83.529999,81.926270,7775500
2017-11-03,83.419998,83.639999,83.160004,83.180000,81.583000,6903500
2017-11-06,83.300003,83.870003,83.059998,83.750000,82.142052,9276700
2017-11-07,83.739998,83.820000,83.029999,83.580002,81.975319,8471800
2017-11-08,83.360001,83.500000,82.860001,83.470001,81.867432,8691600
2017-11-09,83.300003,84.139999,83.080002,83.970001,82.357834,10528800
2017-11-10,83.010002,83.080002,82.419998,82.940002,82.100464,8693700
2017-11-13,82.650002,83.089996,82.599998,82.889999,82.050964,6720400
2017-11-14,82.419998,82.750000,82.089996,82.239998,81.407547,9251700
2017-11-15,81.750000,82.089996,81.150002,81.209999,80.387970,9663600
2017-11-16,80.440002,80.849998,80.150002,80.559998,79.744553,10527200
2017-11-17,80.320000,80.660004,80.160004,80.239998,79.427788,9536400
2017-11-20,80.230003,80.639999,80.010002,80.550003,79.734657,8468600
2017-11-21,80.690002,81.250000,80.639999,80.870003,80.051414,8838400
2017-11-22,81.160004,81.410004,81.050003,81.099998,80.279083,7941600
2017-11-24,81.440002,81.699997,81.220001,81.419998,80.595848,3851300
2017-11-27,81.320000,81.400002,81.019997,81.110001,80.288986,9127500
2017-11-28,81.410004,82.000000,81.309998,81.669998,80.843315,9794600
2017-11-29,81.650002,82.309998,81.480003,82.269997,81.437241,9725000
2017-11-30,82.449997,83.400002,82.410004,83.290001,82.446922,18592700
2017-12-01,83.440002,84.129997,82.410004,83.459999,82.615196,13779300
2017-12-04,83.209999,84.180000,83.000000,83.570000,82.724083,12597700
2017-12-05,83.410004,83.769997,82.709999,82.889999,82.050964,9357200
2017-12-06,82.849998,83.199997,82.209999,82.279999,81.447144,13398900
2017-12-07,82.400002,82.620003,82.169998,82.550003,81.714409,11359600
2017-12-08,82.489998,82.900002,82.260002,82.660004,81.823296,11988600
2017-12-11,83.040001,83.250000,82.739998,83.029999,82.189552,8760700
2017-12-12,82.889999,83.379997,82.699997,82.760002,81.922287,11307000
2017-12-13,82.610001,83.300003,82.480003,83.120003,82.278641,10172700
2017-12-14,83.029999,83.330002,82.889999,82.900002,82.060867,9492400
2017-12-15,83.160004,83.279999,82.870003,83.029999,82.189552,26582300
2017-12-18,83.180000,83.669998,82.910004,82.940002,82.100464,9363500
2017-12-19,83.029999,83.169998,82.330002,82.440002,81.605522,10285100
2017-12-20,82.599998,83.139999,82.519997,82.870003,82.031174,10620300
2017-12-21,83.349998,84.269997,82.959999,83.849998,83.001251,13578100
2017-12-22,83.879997,84.019997,83.599998,83.970001,83.120033,10161400
2017-12-26,83.959999,84.360001,83.900002,83.980003,83.129936,4777200
2017-12-27,83.989998,84.099998,83.739998,83.900002,83.050743,7000600
2017-12-28,83.980003,84.050003,83.800003,84.019997,83.169525,7495300
2017-12-29,84.000000,84.199997,83.639999,83.639999,82.793373,8523400
2018-01-02,83.820000,85.199997,83.660004,85.029999,84.169304,11469300
2018-01-03,85.160004,86.970001,84.820000,86.699997,85.822395,13957700
2018-01-04,86.790001,87.220001,86.430000,86.820000,85.941185,10863000
2018-01-05,86.750000,86.879997,85.709999,86.750000,85.871895,11047600
2018-01-08,86.699997,87.150002,86.599998,87.139999,86.257950,10927100
2018-01-09,86.940002,87.150002,86.650002,86.769997,85.891693,8131600
2018-01-10,87.000000,87.190002,85.980003,86.080002,85.208679,10822300
2018-01-11,86.360001,87.370003,85.930000,86.930000,86.050072,14366000
2018-01-12,87.199997,87.989998,87.180000,87.519997,86.634102,9834500
2018-01-16,87.739998,87.760002,86.599998,86.970001,86.089668,10882800
2018-01-17,87.199997,88.209999,86.930000,88.000000,87.109245,10546000
2018-01-18,87.769997,88.190002,87.339996,87.430000,86.545013,9223700
2018-01-19,87.570000,87.760002,86.610001,87.150002,86.267845,13090000
2018-01-22,87.169998,88.290001,87.050003,88.250000,87.356712,10270400
2018-01-23,88.250000,88.459999,87.739998,88.300003,87.406212,10281800
2018-01-24,88.489998,88.919998,88.010002,88.529999,87.633881,10316100
2018-01-25,88.550003,88.870003,88.199997,88.370003,87.475502,11271900
2018-01-26,88.639999,89.000000,88.470001,89.000000,88.099121,10514400
2018-01-29,88.589996,89.300003,87.949997,88.010002,87.119141,9315700
2018-01-30,87.540001,88.379997,86.779999,86.779999,85.901588,12408000
2018-01-31,86.559998,87.470001,86.330002,87.300003,86.416328,14404700
2018-02-01,87.500000,89.250000,87.349998,89.070000,88.168411,17971000
2018-02-02,85.129997,86.010002,83.000000,84.529999,83.674362,29822100
2018-02-05,83.279999,83.989998,78.129997,79.720001,78.913055,30452700
2018-02-06,78.510002,80.349998,76.900002,78.349998,77.556923,36262800
2018-02-07,78.440002,79.410004,76.919998,76.940002,76.161194,21994500
2018-02-08,77.440002,77.580002,76.029999,76.070000,75.300003,25650800
2018-02-09,76.250000,76.480003,73.900002,75.779999,75.779999,29491600
2018-02-12,77.050003,77.620003,75.839996,76.419998,76.419998,19340400
2018-02-13,76.099998,76.750000,75.730003,76.300003,76.300003,11926600
2018-02-14,75.790001,76.660004,75.169998,76.459999,76.459999,17188400
2018-02-15,76.620003,76.699997,75.449997,76.209999,76.209999,14432400
2018-02-16,76.150002,77.120003,75.849998,76.540001,76.540001,13722400
2018-02-20,76.470001,77.470001,75.459999,75.750000,75.750000,13387300
2018-02-21,75.820000,76.440002,74.870003,74.889999,74.889999,11715000
2018-02-22,75.300003,76.839996,75.190002,75.860001,75.860001,14020200
2018-02-23,76.089996,77.620003,75.949997,77.529999,77.529999,13378800
2018-02-26,77.739998,78.930000,77.559998,78.839996,78.839996,16940400
2018-02-27,79.000000,79.870003,77.500000,77.500000,77.500000,14629500
2018-02-28,78.160004,78.250000,75.699997,75.739998,75.739998,17087800
2018-03-01,75.529999,76.680000,74.860001,75.199997,75.199997,15696700
2018-03-02,74.889999,75.870003,74.480003,75.550003,75.550003,15630300
2018-03-05,75.230003,76.559998,75.120003,76.269997,76.269997,14891000
2018-03-06,76.669998,76.980003,75.860001,76.180000,76.180000,10754300
2018-03-07,75.000000,75.239998,73.559998,74.260002,74.260002,27255500
2018-03-08,74.500000,74.769997,73.690002,74.120003,74.120003,19299800
2018-03-09,74.820000,75.059998,74.209999,74.559998,74.559998,19714100
2018-03-12,74.870003,75.580002,74.690002,75.239998,75.239998,14226700
2018-03-13,75.330002,75.820000,74.250000,74.529999,74.529999,13739700
2018-03-14,74.639999,74.790001,73.529999,73.599998,73.599998,14820700
2018-03-15,74.349998,75.000000,74.099998,74.419998,74.419998,15640600
2018-03-16,74.360001,75.120003,74.360001,75.120003,75.120003,32109700
2018-03-19,75.000000,75.010002,73.860001,74.150002,74.150002,12744800
2018-03-20,74.220001,74.699997,73.949997,73.989998,73.989998,13003200
2018-03-21,74.230003,75.639999,73.980003,75.040001,75.040001,15418500
2018-03-22,74.419998,74.699997,73.389999,73.500000,73.500000,17737000
2018-03-23,73.809998,74.209999,72.669998,72.889999,72.889999,20157300
2018-03-26,73.650002,74.150002,72.750000,74.000000,74.000000,15032700
2018-03-27,74.000000,74.889999,73.279999,73.699997,73.699997,15821900
2018-03-28,73.739998,74.010002,72.779999,72.809998,72.809998,18163900
2018-03-29,73.330002,74.889999,73.260002,74.610001,74.610001,14882900
2018-04-02,74.269997,74.400002,72.160004,73.220001,73.220001,17891100
2018-04-03,73.449997,75.139999,73.099998,75.019997,75.019997,15999200
2018-04-04,74.050003,75.059998,73.440002,74.870003,74.870003,13122200
2018-04-05,75.059998,76.320000,75.019997,76.019997,76.019997,14200000
2018-04-06,75.639999,76.120003,74.220001,74.870003,74.870003,14299600
2018-04-09,75.220001,75.790001,74.800003,74.870003,74.870003,11103100
2018-04-10,76.080002,77.769997,76.059998,77.070000,77.070000,19006100
2018-04-11,77.110001,78.040001,76.750000,77.430000,77.430000,13734000
2018-04-12,77.860001,78.139999,77.010002,77.220001,77.220001,13270400
2018-04-13,77.800003,78.190002,77.599998,77.839996,77.839996,10925000
2018-04-16,78.120003,79.080002,77.709999,78.540001,78.540001,10743600
2018-04-17,78.540001,78.760002,78.040001,78.330002,78.330002,10478100
2018-04-18,79.040001,79.760002,78.940002,79.220001,79.220001,12061400
2018-04-19,79.320000,79.820000,78.809998,79.419998,79.419998,11189600
